TP_wecs,FP_wecs,TP_ecs,FP_ecs,TP_agg,FP_agg
0.0647130647130647,7.70765630404392e-06,0,2.11960548361208e-05,0.000751385366769982,0.000486545804192772
0.0498732037193576,5.78074222803294e-06,0,1.54153126080878e-05,0.000563539025077487,0.000361296389252059
0.0381328073635766,2.89037111401647e-06,0,1.15614844560659e-05,0.000375692683384991,0.000251462286919433
0.0297736451582605,9.6345703800549e-07,0,1.15614844560659e-05,0.000187846341692496,0.000197508692791125
0.022729407344792,0,0,7.70765630404392e-06,0.000187846341692496,0.000151262754966862
0.0176575561190946,0,0,4.81728519002745e-06,0.000187846341692496,0.000112724473446642
0.0139006292852447,0,0,2.89037111401647e-06,9.39231708462478e-05,8.28573052684721e-05
0.010613318305626,0,0,1.92691407601098e-06,9.39231708462478e-05,5.97343363563404e-05
0.00760777683854607,0,0,1.92691407601098e-06,0,4.3355566710247e-05
0.00610500610500611,0,0,1.92691407601098e-06,0,2.79402541021592e-05
0.00488400488400488,0,0,1.92691407601098e-06,0,2.02325977981153e-05
0.0041326195172349,0,0,1.92691407601098e-06,0,1.34883985320769e-05
0.00309946463792618,0,0,9.6345703800549e-07,0,8.67111334204941e-06
0.00206630975861745,0,0,9.6345703800549e-07,0,3.85382815202196e-06
0.00122100122100122,0,0,9.6345703800549e-07,0,1.92691407601098e-06
0.000657462195923734,0,0,9.6345703800549e-07,0,1.92691407601098e-06
0.000563539025077487,0,0,9.6345703800549e-07,0,1.92691407601098e-06
0,0,0,0,0,0
