TP_ha,FP_ha,TP_d2,FP_d2,TP_d4,FP_d4,TP_c4,FP_c4,TP_s2,FP_s2,TP_s4,FP_s4
0.248908244215204,0.00392939585538723,0.248143512052581,0.00179222444549151,0.195517864545809,0.0176535357688755,0.159861221237015,0.0226815127174197,0.248143512052581,0.00179222444549151,0.211935456605475,0.0100359569716156
0.224352291982789,0.00354820446356373,0.224786981843649,0.00158225672802807,0.176560556725014,0.0159537971036953,0.144791972727236,0.0204193605233195,0.224786981843649,0.00158225672802807,0.190804699480385,0.00923358033702318
0.201752444124241,0.00322200461679017,0.203185310702628,0.00137978785761689,0.159559353278085,0.0144102844187706,0.131067042861225,0.0182996864232124,0.203185310702628,0.00137978785761689,0.171626021823041,0.00851619063568976
0.180991978362105,0.00289330515433252,0.183805387739331,0.0012023151440466,0.144176162091019,0.0129755050161038,0.118203442904694,0.0164312236993562,0.183805387739331,0.0012023151440466,0.155027308988018,0.00780504997356656
0.163161644254648,0.00262084704476687,0.16582210719935,0.00107108532063195,0.130322435229198,0.0117731898720572,0.1071631254201,0.0147452329204385,0.16582210719935,0.00107108532063195,0.13939457362157,0.00722013990348984
0.14740011189239,0.00239463182535685,0.149951902371877,0.000938605689375259,0.117587632268477,0.0107058539749514,0.0974671265792725,0.0132979554393512,0.149951902371877,0.000938605689375259,0.12601176077568,0.00667647349220057
0.133832153365023,0.00217466564515706,0.136307470628248,0.00085736817964238,0.106700261216407,0.00974225212873521,0.0896266094593344,0.0119969054757831,0.136307470628248,0.00085736817964238,0.114552853054703,0.00619029824164535
0.121604488575304,0.00199469331590268,0.124586944009531,0.0007873789404879,0.0973463793957006,0.00892612760788029,0.0825306999714232,0.0108058386023149,0.124586944009531,0.0007873789404879,0.104402039822421,0.00577911146161278
0.111735418771357,0.00180472252391195,0.114834596483037,0.00067364642686187,0.0894253641533811,0.00820248886733665,0.0767992336578749,0.00980099309731129,0.114834596483037,0.00067364642686187,0.0960101105641711,0.00542666565015629
0.103617183129204,0.00164474712013028,0.106611713281788,0.000607406611233523,0.0834121544114984,0.00757508533063042,0.0724281856125706,0.00897487011372002,0.106611713281788,0.000607406611233523,0.0892402184719041,0.00505422291322709
0.0969720631266276,0.00149601998692701,0.0997411985365441,0.000546166026973353,0.0782361251423811,0.00700642276250027,0.0688983429461508,0.00826997849080704,0.0997411985365441,0.000546166026973353,0.08357717556238,0.0047467701840842
0.0915706391148426,0.00135479170077601,0.0939896076924006,0.00047242736429274,0.0740582725907918,0.00647025519826327,0.0659319871364,0.00763632591489059,0.0939896076924006,0.00047242736429274,0.0789364588070983,0.00447181245883445
0.0872277654123718,0.00122606149304544,0.0893046169698092,0.000418685627084836,0.0706049031406343,0.005982830139866,0.0634566698731752,0.00712140508396834,0.0893046169698092,0.000418685627084836,0.0750483994960818,0.00423559877668808
